grant_id,plan_id,emp_id,participant_group,grant_type,award_type,grant_date,shares_granted,psu_max_multiplier,stock_price_at_grant_usd,strike_price_usd,grant_date_fv_per_share_usd,vest_start_date,vest_months_total,cliff_months,vest_frequency,performance_period_end
G-004448,P-2022,E-0813,management,annual_refresh,rsu,2025-02-15,1338,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004449,P-2022,E-0814,staff,annual_refresh,rsu,2025-02-15,418,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004450,P-2022,E-0815,staff,annual_refresh,rsu,2025-02-15,497,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004451,P-2022,E-0817,staff,annual_refresh,rsu,2025-02-15,897,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004452,P-2022,E-0820,management,annual_refresh,rsu,2025-02-15,2815,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004453,P-2022,E-0822,staff,annual_refresh,rsu,2025-02-15,580,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004454,P-2022,E-0823,staff,annual_refresh,rsu,2025-02-15,439,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004455,P-2022,E-0824,staff,annual_refresh,rsu,2025-02-15,323,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004456,P-2022,E-0826,staff,annual_refresh,rsu,2025-02-15,492,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004457,P-2022,E-0828,staff,annual_refresh,rsu,2025-02-15,931,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004458,P-2022,E-0829,management,annual_refresh,rsu,2025-02-15,2988,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004459,P-2022,E-0830,staff,annual_refresh,rsu,2025-02-15,687,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004460,P-2022,E-0832,management,annual_refresh,rsu,2025-02-15,2340,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004461,P-2022,E-0834,staff,annual_refresh,rsu,2025-02-15,406,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004462,P-2022,E-0835,staff,annual_refresh,rsu,2025-02-15,342,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004463,P-2022,E-0836,staff,annual_refresh,rsu,2025-02-15,352,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004464,P-2022,E-0837,staff,annual_refresh,rsu,2025-02-15,530,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004465,P-2022,E-0838,staff,annual_refresh,rsu,2025-02-15,672,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004466,P-2022,E-0839,staff,annual_refresh,rsu,2025-02-15,545,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004467,P-2022,E-0840,staff,annual_refresh,rsu,2025-02-15,973,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004468,P-2022,E-0842,management,annual_refresh,rsu,2025-02-15,1331,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004470,P-2022,E-0844,staff,annual_refresh,rsu,2025-02-15,607,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004471,P-2022,E-0845,staff,annual_refresh,rsu,2025-02-15,322,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004472,P-2022,E-0846,staff,annual_refresh,rsu,2025-02-15,451,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004473,P-2022,E-0848,staff,annual_refresh,rsu,2025-02-15,411,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004474,P-2022,E-0852,staff,annual_refresh,rsu,2025-02-15,551,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004475,P-2022,E-0854,staff,annual_refresh,rsu,2025-02-15,368,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004476,P-2022,E-0855,staff,annual_refresh,rsu,2025-02-15,383,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004477,P-2022,E-0857,staff,annual_refresh,rsu,2025-02-15,390,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004478,P-2022,E-0859,staff,annual_refresh,rsu,2025-02-15,528,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004479,P-2022,E-0860,staff,annual_refresh,rsu,2025-02-15,444,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004480,P-2022,E-0862,staff,annual_refresh,rsu,2025-02-15,687,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004481,P-2022,E-0863,staff,annual_refresh,rsu,2025-02-15,506,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004482,P-2022,E-0867,staff,annual_refresh,rsu,2025-02-15,1015,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004483,P-2022,E-0869,staff,annual_refresh,rsu,2025-02-15,473,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004484,P-2022,E-0870,staff,annual_refresh,rsu,2025-02-15,629,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004485,P-2022,E-0871,management,annual_refresh,rsu,2025-02-15,1336,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004486,P-2022,E-0872,staff,annual_refresh,rsu,2025-02-15,640,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004487,P-2022,E-0873,management,annual_refresh,rsu,2025-02-15,1197,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004489,P-2022,E-0877,staff,annual_refresh,rsu,2025-02-15,438,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004490,P-2022,E-0878,staff,annual_refresh,rsu,2025-02-15,704,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004491,P-2022,E-0880,staff,annual_refresh,rsu,2025-02-15,332,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004492,P-2022,E-0881,staff,annual_refresh,rsu,2025-02-15,998,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004494,P-2022,E-0882,staff,annual_refresh,rsu,2025-02-15,494,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004495,P-2022,E-0884,staff,annual_refresh,rsu,2025-02-15,592,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004496,P-2022,E-0885,staff,annual_refresh,rsu,2025-02-15,902,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004498,P-2022,E-0887,management,annual_refresh,rsu,2025-02-15,1416,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004499,P-2022,E-0889,staff,annual_refresh,rsu,2025-02-15,650,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004500,P-2022,E-0890,staff,annual_refresh,rsu,2025-02-15,361,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004501,P-2022,E-0892,staff,annual_refresh,rsu,2025-02-15,1042,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004502,P-2022,E-0893,staff,annual_refresh,rsu,2025-02-15,622,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004503,P-2022,E-0894,staff,annual_refresh,rsu,2025-02-15,345,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004504,P-2022,E-0896,staff,annual_refresh,rsu,2025-02-15,306,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004505,P-2022,E-0897,management,annual_refresh,rsu,2025-02-15,6355,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004506,P-2022,E-0899,management,annual_refresh,rsu,2025-02-15,1377,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004507,P-2022,E-0901,staff,annual_refresh,rsu,2025-02-15,430,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004508,P-2022,E-0902,staff,annual_refresh,rsu,2025-02-15,641,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004509,P-2022,E-0903,staff,annual_refresh,rsu,2025-02-15,783,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004511,P-2022,E-0905,staff,annual_refresh,rsu,2025-02-15,626,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004512,P-2022,E-0906,staff,annual_refresh,rsu,2025-02-15,595,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004513,P-2022,E-0907,staff,annual_refresh,rsu,2025-02-15,692,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004514,P-2022,E-0909,staff,annual_refresh,rsu,2025-02-15,1088,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004515,P-2022,E-0912,staff,annual_refresh,rsu,2025-02-15,671,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004516,P-2022,E-0915,management,annual_refresh,rsu,2025-02-15,1352,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004517,P-2022,E-0916,management,annual_refresh,rsu,2025-02-15,1563,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004519,P-2022,E-0920,staff,annual_refresh,rsu,2025-02-15,549,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004520,P-2022,E-0925,management,annual_refresh,rsu,2025-02-15,1614,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004521,P-2022,E-0926,staff,annual_refresh,rsu,2025-02-15,339,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004522,P-2022,E-0927,staff,annual_refresh,rsu,2025-02-15,445,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004523,P-2022,E-0929,staff,annual_refresh,rsu,2025-02-15,909,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004524,P-2022,E-0930,staff,annual_refresh,rsu,2025-02-15,397,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004525,P-2022,E-0931,staff,annual_refresh,rsu,2025-02-15,433,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004526,P-2022,E-0932,staff,annual_refresh,rsu,2025-02-15,420,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004527,P-2022,E-0935,staff,annual_refresh,rsu,2025-02-15,691,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004528,P-2022,E-0936,staff,annual_refresh,rsu,2025-02-15,519,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004529,P-2022,E-0938,staff,annual_refresh,rsu,2025-02-15,1017,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004530,P-2022,E-0940,staff,annual_refresh,rsu,2025-02-15,416,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004531,P-2022,E-0941,staff,annual_refresh,rsu,2025-02-15,849,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004532,P-2022,E-0943,staff,annual_refresh,rsu,2025-02-15,358,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004533,P-2022,E-0947,staff,annual_refresh,rsu,2025-02-15,867,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004534,P-2022,E-0948,management,annual_refresh,rsu,2025-02-15,1544,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004535,P-2022,E-0951,staff,annual_refresh,rsu,2025-02-15,825,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004537,P-2022,E-0953,staff,annual_refresh,rsu,2025-02-15,674,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004538,P-2022,E-0955,staff,annual_refresh,rsu,2025-02-15,322,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004540,P-2022,E-0956,management,annual_refresh,rsu,2025-02-15,1200,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004541,P-2022,E-0958,staff,annual_refresh,rsu,2025-02-15,804,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004542,P-2022,E-0959,staff,annual_refresh,rsu,2025-02-15,544,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004543,P-2022,E-0960,staff,annual_refresh,rsu,2025-02-15,552,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004544,P-2022,E-0961,staff,annual_refresh,rsu,2025-02-15,995,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004546,P-2022,E-0966,staff,annual_refresh,rsu,2025-02-15,424,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004547,P-2022,E-0968,staff,annual_refresh,rsu,2025-02-15,1089,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004548,P-2022,E-0969,staff,annual_refresh,rsu,2025-02-15,602,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004550,P-2022,E-0971,staff,annual_refresh,rsu,2025-02-15,435,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004551,P-2022,E-0972,staff,annual_refresh,rsu,2025-02-15,422,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004552,P-2022,E-0973,staff,annual_refresh,rsu,2025-02-15,885,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004553,P-2022,E-0974,staff,annual_refresh,rsu,2025-02-15,421,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004554,P-2022,E-0975,staff,annual_refresh,rsu,2025-02-15,429,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004556,P-2022,E-0979,staff,annual_refresh,rsu,2025-02-15,590,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004557,P-2022,E-0980,staff,annual_refresh,rsu,2025-02-15,560,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004558,P-2022,E-0981,management,annual_refresh,rsu,2025-02-15,1326,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004559,P-2022,E-0982,staff,annual_refresh,rsu,2025-02-15,422,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004560,P-2022,E-0984,staff,annual_refresh,rsu,2025-02-15,981,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004561,P-2022,E-0985,management,annual_refresh,rsu,2025-02-15,6135,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004562,P-2022,E-0987,staff,annual_refresh,rsu,2025-02-15,964,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004563,P-2022,E-0989,staff,annual_refresh,rsu,2025-02-15,322,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004564,P-2022,E-0991,staff,annual_refresh,rsu,2025-02-15,348,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004565,P-2022,E-0992,staff,annual_refresh,rsu,2025-02-15,362,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004566,P-2022,E-0993,staff,annual_refresh,rsu,2025-02-15,851,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004567,P-2022,E-0995,staff,annual_refresh,rsu,2025-02-15,384,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004568,P-2022,E-0998,staff,annual_refresh,rsu,2025-02-15,401,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004569,P-2022,E-1000,management,annual_refresh,rsu,2025-02-15,2460,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004570,P-2022,E-1001,management,annual_refresh,rsu,2025-02-15,2360,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004571,P-2022,E-1002,staff,annual_refresh,rsu,2025-02-15,351,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004572,P-2022,E-1003,staff,annual_refresh,rsu,2025-02-15,993,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004573,P-2022,E-1004,staff,annual_refresh,rsu,2025-02-15,448,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004575,P-2022,E-1008,staff,annual_refresh,rsu,2025-02-15,1000,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004577,P-2022,E-1012,staff,annual_refresh,rsu,2025-02-15,655,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004578,P-2022,E-1013,staff,annual_refresh,rsu,2025-02-15,421,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004579,P-2022,E-1014,staff,annual_refresh,rsu,2025-02-15,445,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004580,P-2022,E-1015,staff,annual_refresh,rsu,2025-02-15,388,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004581,P-2022,E-1016,staff,annual_refresh,rsu,2025-02-15,790,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004582,P-2022,E-1017,management,annual_refresh,rsu,2025-02-15,2287,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004583,P-2022,E-1018,staff,annual_refresh,rsu,2025-02-15,837,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004584,P-2022,E-1019,staff,annual_refresh,rsu,2025-02-15,409,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004585,P-2022,E-1022,staff,annual_refresh,rsu,2025-02-15,973,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004586,P-2022,E-1023,management,annual_refresh,rsu,2025-02-15,3296,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004587,P-2022,E-1024,staff,annual_refresh,rsu,2025-02-15,580,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004588,P-2022,E-1025,staff,annual_refresh,rsu,2025-02-15,542,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004589,P-2022,E-1026,staff,annual_refresh,rsu,2025-02-15,706,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004590,P-2022,E-1031,management,annual_refresh,rsu,2025-02-15,5615,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004591,P-2022,E-1032,management,annual_refresh,rsu,2025-02-15,1606,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004592,P-2022,E-1033,staff,annual_refresh,rsu,2025-02-15,648,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004593,P-2022,E-1035,management,annual_refresh,rsu,2025-02-15,1477,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004594,P-2022,E-1036,staff,annual_refresh,rsu,2025-02-15,694,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004595,P-2022,E-1038,staff,annual_refresh,rsu,2025-02-15,681,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004596,P-2022,E-1039,staff,annual_refresh,rsu,2025-02-15,365,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004597,P-2022,E-1041,staff,annual_refresh,rsu,2025-02-15,688,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004598,P-2022,E-1042,staff,annual_refresh,rsu,2025-02-15,431,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004599,P-2022,E-1043,staff,annual_refresh,rsu,2025-02-15,679,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004600,P-2022,E-1044,staff,annual_refresh,rsu,2025-02-15,643,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004603,P-2022,E-1048,staff,annual_refresh,rsu,2025-02-15,641,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004604,P-2022,E-1049,staff,annual_refresh,rsu,2025-02-15,587,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004605,P-2022,E-1051,staff,annual_refresh,rsu,2025-02-15,667,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004606,P-2022,E-1052,staff,annual_refresh,rsu,2025-02-15,1104,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004608,P-2022,E-1053,staff,annual_refresh,rsu,2025-02-15,424,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004609,P-2022,E-1054,staff,annual_refresh,rsu,2025-02-15,667,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004610,P-2022,E-1056,staff,annual_refresh,rsu,2025-02-15,827,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004611,P-2022,E-1057,staff,annual_refresh,rsu,2025-02-15,634,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004612,P-2022,E-1058,staff,annual_refresh,rsu,2025-02-15,653,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004613,P-2022,E-1059,staff,annual_refresh,rsu,2025-02-15,439,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004614,P-2022,E-1060,staff,annual_refresh,rsu,2025-02-15,344,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004615,P-2022,E-1061,management,annual_refresh,rsu,2025-02-15,3089,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004616,P-2022,E-1063,staff,annual_refresh,rsu,2025-02-15,558,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004617,P-2022,E-1065,staff,annual_refresh,rsu,2025-02-15,420,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004618,P-2022,E-1067,staff,annual_refresh,rsu,2025-02-15,413,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004619,P-2022,E-1068,staff,annual_refresh,rsu,2025-02-15,389,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004620,P-2022,E-1071,management,annual_refresh,rsu,2025-02-15,1307,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004621,P-2022,E-1072,staff,annual_refresh,rsu,2025-02-15,597,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004622,P-2022,E-1073,staff,annual_refresh,rsu,2025-02-15,656,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004623,P-2022,E-1074,staff,annual_refresh,rsu,2025-02-15,384,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004624,P-2022,E-1075,staff,annual_refresh,rsu,2025-02-15,481,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004625,P-2022,E-1076,staff,annual_refresh,rsu,2025-02-15,440,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004626,P-2022,E-1079,management,annual_refresh,rsu,2025-02-15,4949,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004627,P-2022,E-1080,management,annual_refresh,rsu,2025-02-15,1520,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004628,P-2022,E-1082,staff,annual_refresh,rsu,2025-02-15,318,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004629,P-2022,E-1083,staff,annual_refresh,rsu,2025-02-15,910,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004630,P-2022,E-1085,staff,annual_refresh,rsu,2025-02-15,385,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004631,P-2022,E-1086,staff,annual_refresh,rsu,2025-02-15,321,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004632,P-2022,E-1087,staff,annual_refresh,rsu,2025-02-15,658,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004633,P-2022,E-1089,management,annual_refresh,rsu,2025-02-15,3104,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004634,P-2022,E-1090,staff,annual_refresh,rsu,2025-02-15,683,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004635,P-2022,E-1091,staff,annual_refresh,rsu,2025-02-15,315,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004636,P-2022,E-1092,staff,annual_refresh,rsu,2025-02-15,403,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004637,P-2022,E-1093,staff,annual_refresh,rsu,2025-02-15,1073,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004638,P-2022,E-1094,staff,annual_refresh,rsu,2025-02-15,829,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004639,P-2022,E-1095,staff,annual_refresh,rsu,2025-02-15,1083,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004640,P-2022,E-1096,staff,annual_refresh,rsu,2025-02-15,383,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004641,P-2022,E-1097,management,annual_refresh,rsu,2025-02-15,2596,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004642,P-2022,E-1099,management,annual_refresh,rsu,2025-02-15,5593,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004644,P-2022,E-1105,management,annual_refresh,rsu,2025-02-15,1636,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004645,P-2022,E-1106,staff,annual_refresh,rsu,2025-02-15,417,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004646,P-2022,E-1107,staff,annual_refresh,rsu,2025-02-15,649,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004647,P-2022,E-1108,staff,annual_refresh,rsu,2025-02-15,919,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004648,P-2022,E-1109,staff,annual_refresh,rsu,2025-02-15,415,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004649,P-2022,E-1110,staff,annual_refresh,rsu,2025-02-15,402,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004650,P-2022,E-1111,staff,annual_refresh,rsu,2025-02-15,372,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004651,P-2022,E-1112,staff,annual_refresh,rsu,2025-02-15,700,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004653,P-2022,E-1113,staff,annual_refresh,rsu,2025-02-15,639,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004654,P-2022,E-1114,staff,annual_refresh,rsu,2025-02-15,1103,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004655,P-2022,E-1115,staff,annual_refresh,rsu,2025-02-15,806,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004656,P-2022,E-1117,staff,annual_refresh,rsu,2025-02-15,392,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004657,P-2022,E-1118,staff,annual_refresh,rsu,2025-02-15,864,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004658,P-2022,E-1119,staff,annual_refresh,rsu,2025-02-15,542,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004659,P-2022,E-1121,management,annual_refresh,rsu,2025-02-15,2519,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004660,P-2022,E-1123,management,annual_refresh,rsu,2025-02-15,1510,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004662,P-2022,E-1128,staff,annual_refresh,rsu,2025-02-15,489,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004663,P-2022,E-1129,staff,annual_refresh,rsu,2025-02-15,351,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004664,P-2022,E-1130,management,annual_refresh,rsu,2025-02-15,1680,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004665,P-2022,E-1133,staff,annual_refresh,rsu,2025-02-15,906,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004666,P-2022,E-1136,staff,annual_refresh,rsu,2025-02-15,328,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004668,P-2022,E-1138,staff,annual_refresh,rsu,2025-02-15,431,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004670,P-2022,E-1139,staff,annual_refresh,rsu,2025-02-15,892,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004671,P-2022,E-1141,staff,annual_refresh,rsu,2025-02-15,452,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004672,P-2022,E-1142,staff,annual_refresh,rsu,2025-02-15,1076,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004673,P-2022,E-1143,staff,annual_refresh,rsu,2025-02-15,534,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004674,P-2022,E-1145,staff,annual_refresh,rsu,2025-02-15,327,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
G-004676,P-2022,E-1148,management,annual_refresh,rsu,2025-02-15,1612,1.0,76.43,,76.43,2025-02-15,48,12,monthly,
